<Ticker>,<DTYYYYMMDD>,<OpenFixed>,<HighFixed>,<LowFixed>,<CloseFixed>,<Volume>,<Open>,<High>,<Low>,<Close>,<VolumeDeal>,<VolumeFB>,<VolumeFS>
VIP,20170810,5.55,5.56,5.52,5.52,78220,7.54,7.55,7.5,7.5,0,20000,1370
VIP,20170809,5.56,5.59,5.52,5.56,75170,7.55,7.6,7.5,7.55,0,0,0
VIP,20170808,5.6,5.64,5.58,5.58,49950,7.6,7.65,7.57,7.58,0,0,0
VIP,20170807,5.67,5.67,5.56,5.6,77020,7.7,7.7,7.55,7.6,0,0,0
VIP,20170804,5.61,5.71,5.55,5.67,188180,7.61,7.75,7.53,7.7,0,132980,0
VIP,20170803,5.66,5.67,5.54,5.55,63720,7.68,7.7,7.52,7.53,0,30000,0
VIP,20170802,5.51,5.59,5.49,5.6,108220,7.49,7.6,7.46,7.6,0,50000,0
VIP,20170801,5.53,5.64,5.51,5.52,141810,7.5,7.65,7.47,7.5,0,0,0
VIP,20170731,5.62,5.63,5.5,5.52,168970,7.64,7.65,7.48,7.49,0,0,450
VIP,20170728,5.68,5.68,5.63,5.63,79920,7.71,7.71,7.64,7.65,0,0,0
VIP,20170727,5.67,5.68,5.64,5.67,42770,7.7,7.71,7.65,7.7,0,0,0
VIP,20170726,5.64,5.75,5.64,5.71,139370,7.66,7.8,7.66,7.75,0,0,0
VIP,20170725,5.62,5.7,5.62,5.68,17440,7.63,7.73,7.63,7.71,0,3000,0
VIP,20170724,5.71,5.71,5.53,5.69,113410,7.75,7.75,7.5,7.72,0,4000,0
VIP,20170721,5.81,5.81,5.68,5.68,74620,7.88,7.88,7.71,7.71,0,0,30
VIP,20170720,5.74,5.74,5.63,5.66,135920,7.8,7.8,7.65,7.68,0,0,0
VIP,20170719,5.74,5.82,5.68,5.67,107030,7.78,7.9,7.7,7.7,0,0,0
VIP,20170718,5.86,5.86,5.46,5.75,96520,7.95,7.95,7.42,7.8,0,0,0
VIP,20170717,5.9,5.97,5.78,5.87,87390,8.01,8.1,7.85,7.97,0,0,570
VIP,20170714,5.88,6.07,5.88,5.9,271960,7.98,8.24,7.98,8.01,0,45000,0
VIP,20170713,5.82,5.88,5.75,5.88,147270,7.9,7.98,7.8,7.98,0,48000,0
VIP,20170712,5.84,5.84,5.75,5.82,147690,7.93,7.93,7.8,7.9,0,20070,0
VIP,20170711,5.74,5.85,5.74,5.82,142180,7.8,7.94,7.8,7.9,0,20070,0
VIP,20170710,5.82,5.86,5.75,5.78,91670,7.9,7.95,7.8,7.85,0,0,10
VIP,20170707,5.9,6.1,5.82,5.82,391280,8,8.28,7.9,7.9,0,0,4180
VIP,20170706,5.6,5.89,5.6,5.89,384250,7.6,7.99,7.6,7.99,0,0,0
VIP,20170705,5.59,5.66,5.56,5.66,26720,7.6,7.69,7.55,7.68,0,0,3430
VIP,20170704,5.6,5.73,5.52,5.66,80150,7.61,7.79,7.5,7.69,0,0,0
VIP,20170703,5.52,5.73,5.52,5.66,168700,7.5,7.78,7.5,7.69,0,0,0
VIP,20170630,5.52,5.67,5.51,5.56,75730,7.5,7.7,7.48,7.55,0,650,0
VIP,20170629,5.63,5.63,5.49,5.56,58240,7.64,7.64,7.46,7.55,0,0,0
VIP,20170628,5.56,5.57,5.39,5.53,184560,7.54,7.56,7.32,7.51,0,0,0
VIP,20170627,5.6,5.61,5.56,5.57,84050,7.6,7.61,7.55,7.56,0,4180,0
VIP,20170626,5.59,5.63,5.56,5.6,199700,7.6,7.65,7.56,7.6,0,4180,0
VIP,20170623,5.56,5.66,5.53,5.63,127470,7.56,7.69,7.51,7.65,0,0,0
VIP,20170622,5.7,5.7,5.53,5.63,149190,7.73,7.73,7.51,7.65,0,0,0
VIP,20170621,5.81,5.81,5.67,5.71,71730,7.9,7.9,7.71,7.75,0,0,5000
VIP,20170620,5.54,5.89,5.53,5.8,552750,7.52,8,7.5,7.88,0,0,0
VIP,20170619,5.57,5.62,5.54,5.54,256000,7.56,7.63,7.52,7.52,0,0,3000
VIP,20170616,5.72,5.74,5.55,5.56,342740,7.77,7.8,7.54,7.55,0,0,0
VIP,20170615,5.84,5.86,5.75,5.78,153010,7.92,7.95,7.8,7.85,0,0,0
VIP,20170614,5.89,5.89,5.68,5.75,306700,8,8,7.72,7.8,0,1000,0
VIP,20170613,5.9,6.03,5.83,5.89,226090,8,8.18,7.91,8,0,1750,0
VIP,20170612,5.84,6.07,5.84,5.97,512820,7.93,8.25,7.93,8.1,0,100,10060
VIP,20170609,6.04,6.24,5.84,5.83,1047260,8.2,8.46,7.92,7.92,0,0,11030
VIP,20170608,5.45,5.83,5.38,5.83,598470,7.4,7.91,7.31,7.91,0,0,5950
VIP,20170607,5.24,5.45,5.24,5.45,366120,7.11,7.4,7.11,7.4,0,8060,1350
VIP,20170606,5.26,5.28,5.24,5.26,129930,7.14,7.18,7.12,7.14,0,8180,0
VIP,20170605,5.29,5.3,5.25,5.27,94070,7.18,7.19,7.12,7.16,0,5950,0
VIP,20170602,5.33,5.34,5.17,5.29,28360,7.23,7.24,7.01,7.18,0,1350,0
VIP,20170601,5.31,5.33,5.27,5.3,102270,7.2,7.23,7.15,7.19,0,0,0
VIP,20170531,5.27,5.3,5.24,5.27,64630,7.16,7.2,7.12,7.15,0,0,0
VIP,20170530,5.3,5.34,5.26,5.3,146380,7.2,7.25,7.15,7.2,0,13000,0
VIP,20170529,5.35,5.35,5.29,5.3,85370,7.27,7.27,7.18,7.2,0,0,0
VIP,20170526,5.3,5.38,5.27,5.31,145900,7.2,7.3,7.15,7.21,0,0,0
VIP,20170525,5.31,5.4,5.31,5.34,221770,7.21,7.33,7.21,7.25,0,0,0
VIP,20170524,5.3,5.37,5.3,5.31,107220,7.2,7.29,7.2,7.21,0,0,0
VIP,20170523,5.42,5.42,5.3,5.37,125500,7.36,7.36,7.2,7.29,0,30,0
VIP,20170522,5.43,5.43,5.36,5.39,169790,7.37,7.37,7.28,7.32,0,6500,0
VIP,20170519,5.23,5.45,5.23,5.39,305610,7.1,7.39,7.1,7.32,0,0,0
VIP,20170518,5.23,5.37,5.23,5.27,199630,7.1,7.29,7.1,7.15,0,0,0
VIP,20170517,5.39,5.39,5.23,5.23,107390,7.32,7.32,7.1,7.1,0,5000,0
VIP,20170516,5.38,5.45,5.31,5.39,326200,7.3,7.39,7.2,7.32,0,9000,0
VIP,20170515,5.22,5.42,5.22,5.38,317800,7.08,7.35,7.08,7.3,0,1660,2140
VIP,20170512,5.16,5.22,5.12,5.22,467160,7,7.09,6.95,7.08,0,0,0
VIP,20170511,5.14,5.16,5.12,5.12,147970,6.97,7,6.95,6.95,0,0,0
VIP,20170510,5.12,5.22,5.12,5.16,97460,6.95,7.08,6.95,7,0,0,10720
VIP,20170509,5.16,5.16,5.12,5.15,99700,7,7,6.95,6.99,0,0,6480
VIP,20170508,5.16,5.23,5.12,5.16,140140,7,7.1,6.95,7,0,0,0
VIP,20170505,5.08,5.15,5.04,5.05,104860,6.9,6.99,6.85,6.85,0,0,0
VIP,20170504,5.16,5.16,5.06,5.08,192000,7,7,6.86,6.9,23755,200,0
VIP,20170503,5.07,5.23,5.07,5.16,204870,6.88,7.1,6.88,7,0,0,0
VIP,20170428,5.19,5.19,5.05,5.08,217710,7.04,7.04,6.85,6.9,0,0,0
VIP,20170427,5.01,5.36,5.01,5.16,59440,6.81,7.28,6.81,7,0,0,1500
VIP,20170426,5.05,5.06,5.01,5.02,226070,6.85,6.86,6.8,6.82,250454,0,0
VIP,20170425,5.08,5.15,5.04,5.05,106560,6.9,7,6.85,6.85,0,0,0
VIP,20170424,5.23,5.23,5.08,5.08,207770,7.1,7.1,6.9,6.9,0,300,20000
VIP,20170421,5.31,5.37,5.23,5.23,122920,7.21,7.29,7.1,7.1,0,0,0
VIP,20170420,5.45,5.45,5.3,5.31,87760,7.4,7.4,7.2,7.21,0,0,0
VIP,20170419,5.34,5.44,5.34,5.38,196200,7.25,7.39,7.25,7.31,250454,0,0
VIP,20170418,5.27,5.32,5.19,5.3,151610,7.16,7.23,7.05,7.2,0,3390,107950
VIP,20170417,5.44,5.45,5.3,5.3,225230,7.39,7.4,7.2,7.2,0,150,0
VIP,20170414,5.26,5.45,5.26,5.44,116330,7.15,7.4,7.15,7.39,0,40,0
VIP,20170413,5.37,5.45,5.37,5.41,60720,7.3,7.4,7.3,7.35,0,620,0
VIP,20170412,5.42,5.45,5.34,5.41,21570,7.35,7.4,7.25,7.35,0,0,0
VIP,20170411,5.37,5.41,5.37,5.38,57960,7.29,7.35,7.29,7.3,0,80,0
VIP,20170410,5.37,5.37,5.32,5.37,38140,7.29,7.29,7.22,7.29,0,110,0
VIP,20170407,5.38,5.38,5.3,5.37,15010,7.3,7.3,7.2,7.29,0,0,0
VIP,20170405,5.33,5.37,5.3,5.37,95140,7.24,7.3,7.2,7.29,0,0,0
VIP,20170404,5.31,5.37,5.31,5.33,47340,7.22,7.3,7.21,7.24,0,0,0
VIP,20170403,5.37,5.39,5.36,5.35,32400,7.29,7.31,7.27,7.27,0,0,0
VIP,20170331,5.38,5.45,5.36,5.38,72610,7.31,7.4,7.28,7.3,0,500,0
VIP,20170330,5.42,5.47,5.41,5.41,75290,7.36,7.43,7.35,7.35,0,5000,0
VIP,20170329,5.41,5.42,5.35,5.39,44940,7.35,7.36,7.27,7.32,0,0,0
VIP,20170328,5.43,5.43,5.34,5.39,47900,7.37,7.37,7.25,7.32,0,500,0
VIP,20170327,5.45,5.45,5.34,5.36,28440,7.39,7.39,7.25,7.28,0,1500,0
VIP,20170324,5.42,5.45,5.38,5.38,61430,7.36,7.4,7.3,7.3,0,500,0
VIP,20170323,5.37,5.41,5.37,5.38,15900,7.3,7.35,7.3,7.3,0,0,0
VIP,20170322,5.36,5.45,5.36,5.36,85340,7.27,7.4,7.27,7.28,0,12890,0
VIP,20170321,5.45,5.52,5.45,5.49,41940,7.4,7.5,7.4,7.45,0,0,0
VIP,20170320,5.53,5.53,5.41,5.52,88150,7.5,7.5,7.35,7.5,0,1000,0
VIP,20170317,5.36,5.41,5.36,5.4,50610,7.28,7.35,7.28,7.33,0,3230,0
VIP,20170316,5.38,5.38,5.31,5.35,148590,7.3,7.3,7.21,7.27,0,1000,93730
VIP,20170315,5.38,5.42,5.38,5.39,157550,7.3,7.35,7.3,7.32,0,0,0
VIP,20170314,5.42,5.42,5.38,5.38,137110,7.35,7.35,7.3,7.3,0,0,0
VIP,20170313,5.38,5.42,5.38,5.38,265190,7.3,7.36,7.3,7.3,0,7200,0
VIP,20170310,5.38,5.45,5.38,5.42,76740,7.3,7.4,7.3,7.36,0,6000,140
VIP,20170309,5.31,5.48,5.31,5.43,160350,7.21,7.45,7.21,7.37,0,0,0
VIP,20170308,5.3,5.37,5.29,5.3,241050,8,8.1,7.98,7.99,0,0,0
VIP,20170307,5.41,5.41,5.29,5.28,484750,8.15,8.15,7.97,7.97,0,1000,0
VIP,20170306,5.41,5.47,5.38,5.44,233370,8.15,8.25,8.11,8.2,0,10000,0
VIP,20170303,5.37,5.43,5.37,5.38,207990,8.1,8.19,8.1,8.11,0,0,0
VIP,20170302,5.51,5.51,5.43,5.43,158900,8.31,8.31,8.19,8.19,1360174,40,0
VIP,20170301,5.46,5.53,5.46,5.5,520560,8.25,8.35,8.25,8.3,0,0,250
VIP,20170228,5.56,5.57,5.47,5.47,164990,8.39,8.4,8.25,8.26,0,0,0
VIP,20170227,5.6,5.6,5.5,5.56,379840,8.45,8.45,8.3,8.39,0,0,0
VIP,20170224,5.24,5.3,5.24,5.3,391170,7.91,8,7.9,8,0,0,0
VIP,20170223,5.28,5.29,5.18,5.23,176830,7.96,7.98,7.81,7.89,0,0,0
VIP,20170222,5.43,5.43,5.28,5.28,102050,8.18,8.18,7.96,7.96,0,0,0
VIP,20170221,5.3,5.41,5.25,5.34,281370,8,8.17,7.93,8.05,0,0,70
VIP,20170220,4.92,5.26,4.92,5.24,532040,7.43,7.94,7.43,7.91,0,0,0
VIP,20170217,5.03,5.03,4.92,4.92,75970,7.59,7.59,7.42,7.43,0,0,0
VIP,20170216,5,5.07,4.98,5.03,248150,7.54,7.65,7.51,7.59,0,2000,160
VIP,20170215,4.83,5.08,4.83,4.94,377630,7.28,7.66,7.28,7.45,0,0,0
VIP,20170214,4.98,4.98,4.79,4.83,120530,7.5,7.5,7.22,7.28,0,0,0
VIP,20170213,4.84,4.87,4.72,4.79,58550,7.3,7.35,7.13,7.22,0,0,12210
VIP,20170210,4.81,4.88,4.64,4.87,262180,7.25,7.35,7,7.35,0,0,30
VIP,20170209,4.97,4.97,4.77,4.81,242200,7.5,7.5,7.2,7.25,0,0,320
VIP,20170208,4.93,4.97,4.83,4.87,32800,7.45,7.5,7.3,7.35,0,5950,2140
VIP,20170207,4.94,5.02,4.64,4.9,429340,7.45,7.57,7,7.4,0,0,0
VIP,20170206,5.04,5.04,4.96,4.97,41500,7.6,7.6,7.48,7.5,0,0,0
VIP,20170203,5.06,5.06,4.94,5.04,148020,7.63,7.63,7.45,7.6,0,0,0
VIP,20170202,5.06,5.17,5.06,5.06,54580,7.63,7.79,7.63,7.63,0,0,0
VIP,20170125,4.98,5.11,4.98,5.06,49250,7.52,7.71,7.52,7.63,0,0,4400
VIP,20170124,5.1,5.13,5.03,5.04,31330,7.7,7.75,7.6,7.61,0,0,4400
VIP,20170123,5.04,5.17,4.95,5.1,128130,7.6,7.8,7.47,7.7,0,0,4400
VIP,20170120,5.09,5.09,4.98,4.99,38630,7.68,7.68,7.51,7.53,0,0,4400
VIP,20170119,4.94,5,4.94,4.94,34200,7.45,7.55,7.45,7.45,0,0,15120
VIP,20170118,4.97,5.1,4.94,4.97,14320,7.5,7.7,7.45,7.5,0,0,6530
VIP,20170117,4.97,5,4.94,4.97,52350,7.5,7.55,7.46,7.5,0,0,1270
VIP,20170116,4.97,5.04,4.9,4.97,155920,7.5,7.6,7.4,7.5,0,0,280
VIP,20170113,4.94,5.04,4.89,5.01,37430,7.45,7.6,7.38,7.56,0,0,0
VIP,20170112,4.94,4.94,4.89,4.94,79310,7.45,7.45,7.38,7.45,0,1000,300
VIP,20170111,4.96,5.03,4.84,4.94,181020,7.48,7.59,7.3,7.45,0,1000,0
VIP,20170110,5,5.02,4.92,4.96,8240,7.55,7.57,7.42,7.48,0,0,0
VIP,20170109,5.17,5.17,4.97,4.97,99190,7.8,7.8,7.5,7.5,0,0,0
VIP,20170106,5.05,5.05,4.97,4.97,31530,7.62,7.62,7.5,7.5,0,0,0
VIP,20170105,5.07,5.07,5.01,5,40030,7.65,7.65,7.55,7.55,0,0,0
VIP,20170104,5.1,5.1,4.98,4.98,26040,7.7,7.7,7.51,7.51,0,0,0
VIP,20170103,5.14,5.14,5.05,5.05,9570,7.75,7.75,7.62,7.62,0,0,0
VIP,20161230,4.97,5.24,4.91,5.24,136800,7.5,7.9,7.41,7.9,0,0,0
VIP,20161229,5.04,5.08,4.94,5.07,69960,7.6,7.66,7.45,7.65,0,430,0
VIP,20161228,5.04,5.11,5.01,5.04,51580,7.6,7.7,7.55,7.6,0,0,0
VIP,20161227,5.13,5.13,5.04,5.04,30620,7.74,7.74,7.6,7.6,0,0,0
VIP,20161226,5.17,5.17,5.05,5.13,28550,7.8,7.8,7.62,7.74,0,0,0
VIP,20161223,5.13,5.14,5.1,5.14,28740,7.74,7.76,7.69,7.75,0,100,0
VIP,20161222,5.13,5.13,5.1,5.13,1640,7.74,7.74,7.7,7.74,0,0,0
VIP,20161221,5.11,5.14,5.11,5.13,13210,7.7,7.75,7.7,7.74,0,0,0
VIP,20161220,5.1,5.24,5.1,5.14,86880,7.7,7.9,7.7,7.75,0,0,0
VIP,20161219,5.1,5.14,5.08,5.13,96330,7.7,7.76,7.67,7.74,0,0,0
VIP,20161216,5.13,5.13,5.03,5.13,13630,7.74,7.74,7.59,7.74,0,100,0
VIP,20161215,5.15,5.17,5.03,5.1,10660,7.78,7.8,7.6,7.7,0,100,0
VIP,20161214,4.97,5.13,4.97,5.1,15670,7.51,7.75,7.51,7.7,0,0,0
VIP,20161213,5.01,5.1,5.01,5.1,30240,7.56,7.7,7.56,7.7,0,0,0
VIP,20161212,5.03,5.1,5,5.1,51350,7.6,7.7,7.55,7.7,0,0,0
VIP,20161209,5.04,5.21,5.04,5.1,36520,7.6,7.85,7.6,7.7,0,0,0
VIP,20161208,5.17,5.17,4.99,5.14,47810,7.8,7.8,7.52,7.75,0,0,0
VIP,20161207,5.05,5.14,5.05,5.14,5720,7.62,7.75,7.62,7.75,0,0,0
VIP,20161206,5.1,5.13,5.07,5.14,17880,7.7,7.75,7.65,7.75,0,0,0
VIP,20161205,5.17,5.18,5.08,5.16,3830,7.8,7.82,7.66,7.79,0,0,0
VIP,20161202,5.23,5.23,5.1,5.17,3710,7.89,7.89,7.7,7.8,0,0,0
VIP,20161201,5.23,5.36,5.1,5.15,78410,7.9,8.09,7.7,7.77,0,0,0
VIP,20161130,5.24,5.24,5.1,5.1,60610,7.9,7.9,7.7,7.7,79990,100,0
VIP,20161129,5.24,5.24,5.1,5.19,31320,7.9,7.9,7.7,7.83,0,0,0
VIP,20161128,5.25,5.25,5.1,5.21,78960,7.93,7.93,7.7,7.86,0,0,0
VIP,20161125,5.23,5.23,5.13,5.22,5460,7.9,7.9,7.75,7.88,0,0,0
VIP,20161124,5.3,5.3,5.17,5.22,23770,8,8,7.8,7.88,0,0,0
VIP,20161123,5.27,5.37,5.14,5.18,63360,7.95,8.1,7.75,7.82,0,0,0
VIP,20161122,5.5,5.5,5.17,5.27,31190,8.3,8.3,7.8,7.95,0,0,0
VIP,20161121,5.3,5.3,5.17,5.17,7600,7.99,7.99,7.8,7.8,0,0,0
VIP,20161118,5.43,5.43,5.1,5.29,58460,8.2,8.2,7.7,7.98,0,0,20760
VIP,20161117,5.52,5.52,5.23,5.48,6570,8.33,8.33,7.9,8.27,0,0,1760
VIP,20161116,5.17,5.5,5.17,5.5,51160,7.8,8.3,7.8,8.3,0,0,1760
VIP,20161115,5.2,5.2,5.1,5.17,38360,7.84,7.84,7.7,7.8,0,0,1640
VIP,20161114,5.2,5.2,5,5.17,55420,7.85,7.85,7.55,7.8,0,0,1640
VIP,20161111,5.23,5.23,5.13,5.2,29620,7.9,7.9,7.75,7.85,0,0,450
VIP,20161110,5.04,5.23,5.04,5.2,31660,7.61,7.9,7.61,7.85,0,0,0
VIP,20161109,5.17,5.2,5,5.1,41520,7.8,7.85,7.55,7.7,0,100,0
VIP,20161108,5.2,5.2,5.17,5.17,17240,7.85,7.85,7.8,7.8,0,0,0
VIP,20161107,5.27,5.27,5.11,5.17,49750,7.95,7.95,7.72,7.8,0,0,0
VIP,20161104,5.31,5.31,5.17,5.2,14530,8,8,7.8,7.85,0,0,0
VIP,20161103,5.3,5.3,5.1,5.24,60550,8,8,7.7,7.9,0,0,12100
VIP,20161102,5.3,5.37,5.07,5.3,185180,8,8.1,7.65,8,0,0,115400
VIP,20161101,5.44,5.44,5.3,5.3,53540,8.2,8.2,8,8,0,0,0
VIP,20161031,5.5,5.52,5.33,5.37,90420,8.3,8.33,8.05,8.1,0,0,0
VIP,20161028,5.45,5.5,5.43,5.5,108510,8.23,8.3,8.2,8.3,0,0,20000
VIP,20161027,5.5,5.54,5.47,5.52,19640,8.3,8.35,8.25,8.33,0,0,0
VIP,20161026,5.5,5.56,5.44,5.47,52970,8.3,8.39,8.21,8.25,0,2250,0
VIP,20161025,5.5,5.63,5.5,5.5,110240,8.3,8.5,8.3,8.3,0,0,0
VIP,20161024,5.51,5.59,5.48,5.5,89790,8.32,8.44,8.28,8.3,0,300,0
VIP,20161021,5.6,5.6,5.52,5.51,24730,8.45,8.45,8.32,8.32,0,0,100
VIP,20161020,5.57,5.64,5.54,5.63,138470,8.4,8.5,8.35,8.49,0,0,0
VIP,20161019,5.63,5.63,5.5,5.55,23450,8.49,8.49,8.3,8.37,0,0,0
VIP,20161018,5.58,5.58,5.47,5.51,197610,8.42,8.42,8.26,8.31,0,0,125600
VIP,20161017,5.7,5.7,5.44,5.63,96270,8.6,8.6,8.2,8.5,0,0,960
VIP,20161014,5.68,5.69,5.67,5.69,34880,8.58,8.59,8.56,8.58,0,800,0
VIP,20161013,5.67,5.7,5.63,5.67,57310,8.56,8.6,8.5,8.56,0,2270,13730
VIP,20161012,5.7,5.77,5.67,5.67,139020,8.6,8.7,8.55,8.56,0,9000,0
VIP,20161011,5.69,5.73,5.65,5.67,67930,8.59,8.65,8.52,8.55,0,3000,0
VIP,20161010,5.76,5.76,5.64,5.7,18670,8.69,8.69,8.51,8.6,0,0,0
VIP,20161007,5.75,5.75,5.64,5.7,46180,8.68,8.68,8.51,8.6,0,0,0
VIP,20161006,5.63,5.76,5.6,5.65,109250,8.5,8.7,8.45,8.53,0,0,0
VIP,20161005,5.63,5.7,5.57,5.63,50100,8.49,8.6,8.4,8.5,0,10000,0
VIP,20161004,5.63,5.69,5.61,5.63,57430,8.5,8.59,8.47,8.49,0,0,0
VIP,20161003,5.64,5.64,5.59,5.63,42870,8.5,8.5,8.43,8.5,0,0,0
VIP,20160930,5.67,5.7,5.63,5.67,97280,8.55,8.59,8.49,8.55,0,0,0
VIP,20160929,5.64,5.74,5.64,5.67,71140,8.5,8.65,8.5,8.55,0,0,4410
VIP,20160928,5.6,5.7,5.6,5.67,55470,8.45,8.6,8.45,8.55,0,0,600
VIP,20160927,5.67,5.7,5.6,5.63,138450,8.55,8.6,8.45,8.5,0,400,5350
VIP,20160926,5.76,5.76,5.67,5.67,97310,8.69,8.69,8.55,8.55,0,1300,0
VIP,20160923,5.77,5.77,5.7,5.76,76060,8.7,8.7,8.6,8.69,0,0,0
VIP,20160922,5.74,5.76,5.7,5.77,108540,8.66,8.7,8.6,8.7,0,400,0
VIP,20160921,5.73,5.74,5.68,5.73,49480,8.65,8.66,8.57,8.65,0,5000,0
VIP,20160920,5.77,5.83,5.7,5.7,60450,8.7,8.79,8.6,8.6,0,0,600
VIP,20160919,5.77,5.8,5.7,5.77,47110,8.7,8.75,8.6,8.7,0,0,0
VIP,20160916,5.62,5.83,5.62,5.72,136370,8.49,8.8,8.49,8.63,0,0,0
VIP,20160915,5.68,5.71,5.6,5.63,109630,8.57,8.62,8.45,8.5,0,200,0
VIP,20160914,5.8,5.8,5.64,5.63,293020,8.75,8.75,8.5,8.5,0,5700,0
VIP,20160913,5.84,5.84,5.7,5.79,222080,8.8,8.8,8.6,8.73,0,5000,0
VIP,20160912,5.9,5.9,5.79,5.79,61140,8.9,8.9,8.73,8.73,0,8500,5000
VIP,20160909,5.83,5.97,5.83,5.9,76800,8.8,9,8.8,8.9,0,0,0
VIP,20160908,5.83,5.9,5.76,5.9,187400,8.8,8.9,8.7,8.9,0,2000,4000
VIP,20160907,5.83,5.83,5.76,5.83,51630,8.8,8.8,8.7,8.8,0,0,0
VIP,20160906,5.83,5.9,5.83,5.83,225420,8.8,8.9,8.8,8.8,333914,0,0
VIP,20160905,5.9,5.9,5.76,5.9,100480,8.9,8.9,8.7,8.9,0,0,0
VIP,20160901,5.9,5.97,5.84,5.83,188010,8.9,9,8.8,8.8,0,55000,0
VIP,20160831,5.9,6.04,5.9,5.97,198880,8.9,9.1,8.9,9,0,0,0
VIP,20160830,5.97,5.97,5.84,5.97,80620,9,9,8.8,9,0,0,0
VIP,20160829,6.04,6.04,5.9,5.97,88140,9.1,9.1,8.9,9,0,0,0
VIP,20160826,5.9,6.03,5.9,5.97,203910,8.9,9.1,8.9,9,0,5000,0
VIP,20160825,5.9,5.97,5.9,5.9,157930,8.9,9,8.9,8.9,0,0,0
VIP,20160824,5.97,6.04,5.9,5.9,175310,9,9.1,8.9,8.9,0,0,0
VIP,20160823,5.97,6.04,5.9,5.97,207570,9,9.1,8.9,9,0,0,0
VIP,20160822,6.03,6.1,5.9,5.97,107820,9.1,9.2,8.9,9,0,0,0
VIP,20160819,6.03,6.1,5.96,6.03,321840,9.1,9.2,9,9.1,0,0,21000
VIP,20160818,6.23,6.36,6.03,6.03,316220,9.4,9.6,9.1,9.1,0,2000,0
VIP,20160817,6.04,6.17,5.97,6.16,380090,9.1,9.3,9,9.3,0,2010,0
VIP,20160816,5.97,6.1,5.9,5.97,270430,9,9.2,8.9,9,0,5000,0
VIP,20160815,5.9,5.97,5.9,5.9,150970,8.9,9,8.9,8.9,0,21000,0
VIP,20160812,5.97,6.03,5.83,5.9,231850,9,9.1,8.8,8.9,0,0,0
VIP,20160811,5.97,5.97,5.83,5.9,236210,9,9,8.8,8.9,0,0,0
VIP,20160810,5.97,5.97,5.9,5.9,132070,9,9,8.9,8.9,0,0,0
VIP,20160809,5.9,5.97,5.9,5.97,108420,8.9,9,8.9,9,0,0,0
VIP,20160808,5.83,5.96,5.83,5.9,68130,8.8,9,8.8,8.9,0,19500,0
VIP,20160805,5.83,5.83,5.7,5.83,170540,8.8,8.8,8.6,8.8,0,0,0
VIP,20160804,5.97,6.03,5.83,5.83,247690,9,9.1,8.8,8.8,0,0,0
VIP,20160803,6.03,6.03,5.9,5.9,223300,9.1,9.1,8.9,8.9,0,0,25010
VIP,20160802,6.1,6.1,5.9,6.03,453480,9.2,9.2,8.9,9.1,0,0,16040
VIP,20160801,6.3,6.3,6.1,6.1,208760,9.5,9.5,9.2,9.2,0,0,10000
VIP,20160729,6.3,6.43,6.23,6.23,590310,9.5,9.7,9.4,9.4,0,25000,0
VIP,20160728,6.36,6.36,6.23,6.3,197900,9.6,9.6,9.4,9.5,0,0,0
VIP,20160727,6.23,6.37,6.17,6.23,503630,9.4,9.6,9.3,9.4,0,20000,200
VIP,20160726,5.96,6.3,5.96,6.1,234200,9,9.5,9,9.2,0,0,50
VIP,20160725,5.97,6.04,5.97,6.03,161440,9,9.1,9,9.1,0,0,50
VIP,20160722,6.03,6.03,5.9,5.97,399240,9.1,9.1,8.9,9,0,0,158590
VIP,20160721,6.1,6.23,6.1,6.1,288520,9.2,9.4,9.2,9.2,0,4140,0
VIP,20160720,6.23,6.23,6.1,6.1,242210,9.4,9.4,9.2,9.2,0,0,0
VIP,20160719,6.23,6.3,6.1,6.23,156240,9.4,9.5,9.2,9.4,0,4120,0
VIP,20160718,6.23,6.23,6.16,6.23,176990,9.4,9.4,9.3,9.4,79990,1300,0
VIP,20160715,6.09,6.29,6.09,6.23,147540,9.2,9.5,9.2,9.4,0,0,0
VIP,20160714,6.23,6.36,6.1,6.16,327600,9.4,9.6,9.2,9.3,0,0,200
VIP,20160713,6.23,6.5,6.23,6.23,381400,9.4,9.8,9.4,9.4,0,0,0
VIP,20160712,6.16,6.36,6.1,6.23,384370,9.3,9.6,9.2,9.4,0,0,90000
VIP,20160711,6.36,6.5,6.16,6.23,800270,9.6,9.8,9.3,9.4,0,0,200000
VIP,20160708,6.56,6.56,6.29,6.43,393140,9.9,9.9,9.5,9.7,0,0,0
VIP,20160707,6.37,6.7,6.37,6.56,1227530,9.6,10.1,9.6,9.9,0,35000,128890
VIP,20160706,6.23,6.36,6.23,6.3,258240,9.4,9.6,9.4,9.5,0,0,0
VIP,20160705,6.36,6.43,6.23,6.23,615070,9.6,9.7,9.4,9.4,0,0,212000
VIP,20160704,6.1,6.43,6.1,6.36,838830,9.2,9.7,9.2,9.6,0,0,170000
VIP,20160701,6.23,6.3,6.1,6.1,515130,9.4,9.5,9.2,9.2,0,3000,137850
VIP,20160630,5.9,6.23,5.9,6.03,839080,8.9,9.4,8.9,9.1,0,25000,188800
VIP,20160629,5.77,5.9,5.77,5.9,116690,8.7,8.9,8.7,8.9,0,0,3710
VIP,20160628,5.77,5.84,5.7,5.77,123350,8.7,8.8,8.6,8.7,0,300,0
